series,source,x,y
spectrum,Roland hardware demo,7854.23583984375,1.358577828144622e-14
spectrum,Roland hardware demo,7859.619140625,1.2148698795002785e-14
spectrum,Roland hardware demo,7865.00244140625,1.1029936831236358e-14
spectrum,Roland hardware demo,7870.3857421875,1.3033447578299478e-14
spectrum,Roland hardware demo,7875.76904296875,1.2822163679936365e-14
spectrum,Roland hardware demo,7881.15234375,1.0979693377904075e-14
spectrum,Roland hardware demo,7886.53564453125,1.0173936346169477e-14
spectrum,Roland hardware demo,7891.9189453125,1.1978340140519211e-14
spectrum,Roland hardware demo,7897.30224609375,1.285075358300504e-14
spectrum,Roland hardware demo,7902.685546875,1.1707706337607884e-14
spectrum,Roland hardware demo,7908.06884765625,1.1332665559552098e-14
spectrum,Roland hardware demo,7913.4521484375,1.0974350294072795e-14
spectrum,Roland hardware demo,7918.83544921875,9.90585380649528e-15
spectrum,Roland hardware demo,7924.21875,1.0227377348877645e-14
spectrum,Roland hardware demo,7929.60205078125,1.0351125474339709e-14
spectrum,Roland hardware demo,7934.9853515625,1.1961566347064734e-14
spectrum,Roland hardware demo,7940.36865234375,1.0299661446530432e-14
spectrum,Roland hardware demo,7945.751953125,1.0202757489232751e-14
spectrum,Roland hardware demo,7951.13525390625,1.2127871948895697e-14
spectrum,Roland hardware demo,7956.5185546875,1.8961998041622935e-14
spectrum,Roland hardware demo,7961.90185546875,1.4870644253202163e-14
spectrum,Roland hardware demo,7967.28515625,1.1740971015512455e-14
spectrum,Roland hardware demo,7972.66845703125,1.3465245493051933e-14
spectrum,Roland hardware demo,7978.0517578125,1.3023622843144275e-14
spectrum,Roland hardware demo,7983.43505859375,1.2042915391319037e-14
spectrum,Roland hardware demo,7988.818359375,1.0760439746540246e-14
spectrum,Roland hardware demo,7994.20166015625,1.2512767955292787e-14
spectrum,Roland hardware demo,7999.5849609375,1.2327900473455694e-14
spectrum,Roland hardware demo,8004.96826171875,1.1875124093698591e-14
spectrum,Roland hardware demo,8010.3515625,1.2314455519483927e-14
spectrum,Roland hardware demo,8015.73486328125,1.3247578354398312e-14
spectrum,Roland hardware demo,8021.1181640625,1.1228748169451151e-14
spectrum,Roland hardware demo,8026.50146484375,1.2328507796078875e-14
spectrum,Roland hardware demo,8031.884765625,1.3676088934282474e-14
spectrum,Roland hardware demo,8037.26806640625,1.3154748625576924e-14
spectrum,Roland hardware demo,8042.6513671875,1.2288074678341691e-14
spectrum,Roland hardware demo,8048.03466796875,1.4445786079386562e-14
spectrum,Roland hardware demo,8053.41796875,1.558141670429756e-14
spectrum,Roland hardware demo,8058.80126953125,1.8380371009929508e-14
spectrum,Roland hardware demo,8064.1845703125,1.685540507894486e-14
spectrum,Roland hardware demo,8069.56787109375,3.996642968830122e-14
spectrum,Roland hardware demo,8074.951171875,7.481516762445489e-14
spectrum,Roland hardware demo,8080.33447265625,4.389521583128726e-14
spectrum,Roland hardware demo,8085.7177734375,2.0466081222325974e-14
spectrum,Roland hardware demo,8091.10107421875,1.5802595641550496e-14
spectrum,Roland hardware demo,8096.484375,1.533469802961901e-14
spectrum,Roland hardware demo,8101.86767578125,1.403363509384567e-14
spectrum,Roland hardware demo,8107.2509765625,1.3021218963639968e-14
spectrum,Roland hardware demo,8112.63427734375,1.303591159714304e-14
spectrum,Roland hardware demo,8118.017578125,1.2764361304582784e-14
spectrum,Roland hardware demo,8123.40087890625,1.4252001881713723e-14
spectrum,Roland hardware demo,8128.7841796875,1.2352071405638543e-14
spectrum,Roland hardware demo,8134.16748046875,9.566999970012091e-15
spectrum,Roland hardware demo,8139.55078125,1.0420964187873773e-14
spectrum,Roland hardware demo,8144.93408203125,1.2013636003431298e-14
spectrum,Roland hardware demo,8150.3173828125,1.2555929366153077e-14
spectrum,Roland hardware demo,8155.70068359375,1.15320757500606e-14
spectrum,Roland hardware demo,8161.083984375,1.0070184974526192e-14
spectrum,Roland hardware demo,8166.46728515625,1.11456864245775e-14
spectrum,Roland hardware demo,8171.8505859375,1.0906060803799258e-14
spectrum,Roland hardware demo,8177.23388671875,1.0482891613680483e-14
spectrum,Roland hardware demo,8182.6171875,1.127910089003363e-14
spectrum,Roland hardware demo,8188.00048828125,1.3162151693535927e-14
spectrum,Roland hardware demo,8193.3837890625,1.0813008305312743e-14
spectrum,Roland hardware demo,8198.76708984375,8.68370384821994e-15
spectrum,Roland hardware demo,8204.150390625,9.796928757610165e-15
spectrum,Roland hardware demo,8209.53369140625,1.1646418421676352e-14
spectrum,Roland hardware demo,8214.9169921875,1.2564613994961275e-14
spectrum,Roland hardware demo,8220.30029296875,1.404511408434686e-14
spectrum,Roland hardware demo,8225.68359375,1.5637539413316734e-14
spectrum,Roland hardware demo,8231.06689453125,1.5996610232184988e-14
spectrum,Roland hardware demo,8236.4501953125,1.179669900717821e-14
spectrum,Roland hardware demo,8241.83349609375,1.059062488720881e-14
spectrum,Roland hardware demo,8247.216796875,1.164470063885932e-14
spectrum,Roland hardware demo,8252.60009765625,1.0233294721047163e-14
spectrum,Roland hardware demo,8257.9833984375,8.994061802291599e-15
spectrum,Roland hardware demo,8263.36669921875,1.0245739329108224e-14
spectrum,Roland hardware demo,8268.75,1.0125731701141234e-14
spectrum,Roland hardware demo,8274.13330078125,1.1535280075700063e-14
spectrum,Roland hardware demo,8279.5166015625,1.191536154682496e-14
spectrum,Roland hardware demo,8284.89990234375,1.0799077154429251e-14
spectrum,Roland hardware demo,8290.283203125,1.3394907030078989e-14
spectrum,Roland hardware demo,8295.66650390625,1.143135845043438e-14
spectrum,Roland hardware demo,8301.0498046875,1.258211962488218e-14
spectrum,Roland hardware demo,8306.43310546875,1.2114271987894581e-14
spectrum,Roland hardware demo,8311.81640625,1.0315929561315398e-14
spectrum,Roland hardware demo,8317.19970703125,1.1498257959641472e-14
spectrum,Roland hardware demo,8322.5830078125,1.0595938324886936e-14
spectrum,Roland hardware demo,8327.96630859375,1.2617785641192217e-14
spectrum,Roland hardware demo,8333.349609375,1.0663825474510526e-14
spectrum,Roland hardware demo,8338.73291015625,1.0550090125517955e-14
spectrum,Roland hardware demo,8344.1162109375,1.0806660640406019e-14
spectrum,Roland hardware demo,8349.49951171875,1.0221493858026016e-14
spectrum,Roland hardware demo,8354.8828125,1.0930245288509263e-14
spectrum,Roland hardware demo,8360.26611328125,1.1764849721328501e-14
spectrum,Roland hardware demo,8365.6494140625,1.0995964033787883e-14
spectrum,Roland hardware demo,8371.03271484375,1.0339632931311363e-14
spectrum,Roland hardware demo,8376.416015625,1.0350912022037001e-14
spectrum,Roland hardware demo,8381.79931640625,9.830359453972398e-15
spectrum,Roland hardware demo,8387.1826171875,1.0162301501605991e-14
spectrum,Roland hardware demo,8392.56591796875,1.1163694345036126e-14
spectrum,Roland hardware demo,8397.94921875,1.1433371847750003e-14
spectrum,Roland hardware demo,8403.33251953125,1.1259041455776754e-14
spectrum,Roland hardware demo,8408.7158203125,1.0949240002351441e-14
spectrum,Roland hardware demo,8414.09912109375,1.0187959823644219e-14
spectrum,Roland hardware demo,8419.482421875,1.0376315387158105e-14
spectrum,Roland hardware demo,8424.86572265625,1.1381231887648818e-14
spectrum,Roland hardware demo,8430.2490234375,1.1130588062292692e-14
spectrum,Roland hardware demo,8435.63232421875,9.41562840607417e-15
spectrum,Roland hardware demo,8441.015625,9.924541894410551e-15
spectrum,Roland hardware demo,8446.39892578125,1.1406242229482395e-14
spectrum,Roland hardware demo,8451.7822265625,1.4919950041061836e-14
spectrum,Roland hardware demo,8457.16552734375,1.65656554364799e-14
spectrum,Roland hardware demo,8462.548828125,1.3990065413104803e-14
spectrum,Roland hardware demo,8467.93212890625,1.1456052001945684e-14
spectrum,Roland hardware demo,8473.3154296875,9.241881619801579e-15
spectrum,Roland hardware demo,8478.69873046875,1.1482165180676587e-14
spectrum,Roland hardware demo,8484.08203125,1.3550302847549316e-14
spectrum,Roland hardware demo,8489.46533203125,1.3680640889341018e-14
spectrum,Roland hardware demo,8494.8486328125,1.2035648695664543e-14
spectrum,Roland hardware demo,8500.23193359375,1.0792603281613387e-14
spectrum,Roland hardware demo,8505.615234375,1.110456721015304e-14
spectrum,Roland hardware demo,8510.99853515625,1.2583456242872947e-14
spectrum,Roland hardware demo,8516.3818359375,1.1986772353509128e-14
spectrum,Roland hardware demo,8521.76513671875,1.1158064964068674e-14
spectrum,Roland hardware demo,8527.1484375,1.4955776146598904e-14
spectrum,Roland hardware demo,8532.53173828125,1.2611439670351388e-14
spectrum,Roland hardware demo,8537.9150390625,1.5490467388619075e-14
spectrum,Roland hardware demo,8543.29833984375,2.773104554147643e-14
spectrum,Roland hardware demo,8548.681640625,7.149402597717014e-14
spectrum,Roland hardware demo,8554.06494140625,5.100625393513088e-14
spectrum,Roland hardware demo,8559.4482421875,2.3485640176872623e-14
spectrum,Roland hardware demo,8564.83154296875,2.0225388340034192e-14
spectrum,Roland hardware demo,8570.21484375,2.0524761970845858e-14
spectrum,Roland hardware demo,8575.59814453125,1.6726613719314845e-14
spectrum,Roland hardware demo,8580.9814453125,1.805868822535306e-14
spectrum,Roland hardware demo,8586.36474609375,1.4257627874549386e-14
spectrum,Roland hardware demo,8591.748046875,1.2591632651912793e-14
spectrum,Roland hardware demo,8597.13134765625,1.0839307831292042e-14
spectrum,Roland hardware demo,8602.5146484375,1.2332560848731487e-14
spectrum,Roland hardware demo,8607.89794921875,1.6095797790308466e-14
spectrum,Roland hardware demo,8613.28125,1.3314890368650717e-14
spectrum,Roland hardware demo,8618.66455078125,1.0551584291636912e-14
spectrum,Roland hardware demo,8624.0478515625,1.1947630961016507e-14
spectrum,Roland hardware demo,8629.43115234375,1.094977702124e-14
spectrum,Roland hardware demo,8634.814453125,9.580249259373043e-15
spectrum,Roland hardware demo,8640.19775390625,9.085475292025177e-15
spectrum,Roland hardware demo,8645.5810546875,1.1575465859816648e-14
spectrum,Roland hardware demo,8650.96435546875,1.2897298043456663e-14
spectrum,Roland hardware demo,8656.34765625,1.198630902648698e-14
spectrum,Roland hardware demo,8661.73095703125,1.1892833858559784e-14
spectrum,Roland hardware demo,8667.1142578125,1.2020341116241763e-14
spectrum,Roland hardware demo,8672.49755859375,1.1852939453777054e-14
spectrum,Roland hardware demo,8677.880859375,1.0631380724498898e-14
spectrum,Roland hardware demo,8683.26416015625,1.003021687787705e-14
spectrum,Roland hardware demo,8688.6474609375,1.1164669279958416e-14
spectrum,Roland hardware demo,8694.03076171875,1.0600670697963246e-14
spectrum,Roland hardware demo,8699.4140625,1.2703227548647653e-14
spectrum,Roland hardware demo,8704.79736328125,1.3299731867026654e-14
spectrum,Roland hardware demo,8710.1806640625,1.3154362378552976e-14
spectrum,Roland hardware demo,8715.56396484375,1.044163433288562e-14
spectrum,Roland hardware demo,8720.947265625,1.159091150560983e-14
spectrum,Roland hardware demo,8726.33056640625,1.1235769225550942e-14
spectrum,Roland hardware demo,8731.7138671875,1.0938205704147559e-14
spectrum,Roland hardware demo,8737.09716796875,1.0136522900889254e-14
spectrum,Roland hardware demo,8742.48046875,1.3143616071551161e-14
spectrum,Roland hardware demo,8747.86376953125,1.193921399461964e-14
spectrum,Roland hardware demo,8753.2470703125,1.115563228544416e-14
spectrum,Roland hardware demo,8758.63037109375,1.352484442528664e-14
spectrum,Roland hardware demo,8764.013671875,1.3458496334528211e-14
spectrum,Roland hardware demo,8769.39697265625,1.1110902169565555e-14
spectrum,Roland hardware demo,8774.7802734375,1.1293940907269526e-14
spectrum,Roland hardware demo,8780.16357421875,1.1547985569908877e-14
spectrum,Roland hardware demo,8785.546875,1.0969301977707159e-14
spectrum,Roland hardware demo,8790.93017578125,1.2191530710046593e-14
spectrum,Roland hardware demo,8796.3134765625,1.123042360062082e-14
spectrum,Roland hardware demo,8801.69677734375,9.422759576457104e-15
spectrum,Roland hardware demo,8807.080078125,8.54443384399944e-15
spectrum,Roland hardware demo,8812.46337890625,1.0106050043578833e-14
spectrum,Roland hardware demo,8817.8466796875,8.690045583896033e-15
spectrum,Roland hardware demo,8823.22998046875,1.0199797956115045e-14
spectrum,Roland hardware demo,8828.61328125,1.3270413515623341e-14
spectrum,Roland hardware demo,8833.99658203125,1.2052208189783364e-14
spectrum,Roland hardware demo,8839.3798828125,1.1593232375885307e-14
spectrum,Roland hardware demo,8844.76318359375,9.05204628972884e-15
spectrum,Roland hardware demo,8850.146484375,1.0984250415160303e-14
spectrum,Roland hardware demo,8855.52978515625,1.0360795202465564e-14
spectrum,Roland hardware demo,8860.9130859375,1.4187302964103598e-14
spectrum,Roland hardware demo,8866.29638671875,1.3011338324310246e-14
spectrum,Roland hardware demo,8871.6796875,1.1921804079421776e-14
spectrum,Roland hardware demo,8877.06298828125,1.2840003887871435e-14
spectrum,Roland hardware demo,8882.4462890625,1.1622886152335733e-14
spectrum,Roland hardware demo,8887.82958984375,9.609091578259999e-15
spectrum,Roland hardware demo,8893.212890625,1.1943100181781643e-14
spectrum,Roland hardware demo,8898.59619140625,1.3155944636098447e-14
spectrum,Roland hardware demo,8903.9794921875,1.0935657829042218e-14
spectrum,Roland hardware demo,8909.36279296875,8.90310825144838e-15
spectrum,Roland hardware demo,8914.74609375,9.582685326129346e-15
spectrum,Roland hardware demo,8920.12939453125,8.97218632939581e-15
spectrum,Roland hardware demo,8925.5126953125,1.0191395389278282e-14
spectrum,Roland hardware demo,8930.89599609375,9.532618902683039e-15
spectrum,Roland hardware demo,8936.279296875,1.0117450260015929e-14
spectrum,Roland hardware demo,8941.66259765625,1.0555609392202264e-14
spectrum,Roland hardware demo,8947.0458984375,1.2375932323762696e-14
spectrum,Roland hardware demo,8952.42919921875,1.3549486307788162e-14
spectrum,Roland hardware demo,8957.8125,1.2473180176436963e-14
spectrum,Roland hardware demo,8963.19580078125,1.3092706850322336e-14
spectrum,Roland hardware demo,8968.5791015625,1.1216000323594974e-14
spectrum,Roland hardware demo,8973.96240234375,1.032543665911538e-14
spectrum,Roland hardware demo,8979.345703125,1.2414724738681049e-14
spectrum,Roland hardware demo,8984.72900390625,1.3063427462434597e-14
spectrum,Roland hardware demo,8990.1123046875,9.067800255514822e-15
spectrum,Roland hardware demo,8995.49560546875,1.0502109097187788e-14
spectrum,Roland hardware demo,9000.87890625,1.3936574435452747e-14
spectrum,Roland hardware demo,9006.26220703125,1.4466501117144613e-14
spectrum,Roland hardware demo,9011.6455078125,1.543420237806476e-14
spectrum,Roland hardware demo,9017.02880859375,2.3118835947195937e-14
spectrum,Roland hardware demo,9022.412109375,8.660861741324744e-14
spectrum,Roland hardware demo,9027.79541015625,8.517774159610969e-14
spectrum,Roland hardware demo,9033.1787109375,2.882009274242023e-14
spectrum,Roland hardware demo,9038.56201171875,2.1287987784232923e-14
spectrum,Roland hardware demo,9043.9453125,2.3808132724946647e-14
spectrum,Roland hardware demo,9049.32861328125,1.5436209846149754e-14
spectrum,Roland hardware demo,9054.7119140625,1.3808309083282976e-14
spectrum,Roland hardware demo,9060.09521484375,1.2015211484713191e-14
spectrum,Roland hardware demo,9065.478515625,1.2057298857796363e-14
spectrum,Roland hardware demo,9070.86181640625,1.2068869327855856e-14
